"location.long","location.lat","comments","tag.local.identifier","animal.id","animal.sex","animal.reproductive.condition","tag.manufacturer.name","tag.model","date_time","year","month","day","hour","minute"
-123.5132323,55.99155006,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-07-17 02:01:00,2013,7,17,2,1
-123.5129947,56.00386959,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2015-02-23 02:01:00,2015,2,23,2,1
-123.5122449,55.98719639,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-10-29 18:01:00,2014,10,29,18,1
-123.5109366,55.84410351,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-07-28 18:01:00,2014,7,28,18,1
-123.5104258,55.87824071,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-11-06 18:01:00,2013,11,6,18,1
-123.5091741,56.00965384,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-06-30 10:01:00,2013,6,30,10,1
-123.5081409,56.00792398,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2015-01-01 18:01:00,2015,1,1,18,1
-123.5075952,55.88057959,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-06-07 18:02:00,2014,6,7,18,2
-123.5017553,56.00523664,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-08-03 02:02:00,2013,8,3,2,2
-123.5009411,55.98568841,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-08-12 10:04:00,2014,8,12,10,4
-123.5004773,55.99941052,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2015-02-28 18:02:00,2015,2,28,18,2
-123.4985556,55.99834908,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2015-02-28 10:02:00,2015,2,28,10,2
-123.4957531,55.91841068,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-10-15 10:02:00,2014,10,15,10,2
-123.4956542,55.9984057,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-07-19 18:02:00,2013,7,19,18,2
-123.4951972,55.99652067,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-08-04 10:01:00,2014,8,4,10,1
-123.4950163,55.97985406,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-08-17 18:02:00,2013,8,17,18,2
-123.4935553,55.9934903,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-08-06 02:01:00,2014,8,6,2,1
-123.490055,55.98545362,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-07-14 02:01:00,2013,7,14,2,1
-123.4889969,55.83543198,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-07-29 10:03:00,2014,7,29,10,3
-123.4886831,55.98597122,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-07-12 18:01:00,2013,7,12,18,1
-123.4884363,55.83529044,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-08-22 10:01:00,2014,8,22,10,1
-123.4873582,55.83462082,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-08-11 18:01:00,2014,8,11,18,1
-123.4858334,55.9708965,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-07-10 02:02:00,2013,7,10,2,2
-123.4853369,55.87614078,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-06-02 18:02:00,2014,6,2,18,2
-123.4841655,55.99513585,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-07-26 10:02:00,2013,7,26,10,2
-123.4835937,55.9351894,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-09-14 18:04:00,2013,9,14,18,4
-123.4829916,55.87776735,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-06-01 18:01:00,2014,6,1,18,1
-123.4829235,55.87615027,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-11-09 02:01:00,2013,11,9,2,1
-123.4816646,56.00030307,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-07-25 18:05:00,2013,7,25,18,5
-123.4809334,55.87807192,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-07-07 10:01:00,2014,7,7,10,1
-123.4796285,55.9083572,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-10-14 18:02:00,2014,10,14,18,2
-123.4793358,55.87813206,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-11-07 18:01:00,2013,11,7,18,1
-123.4789769,55.91907906,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-09-18 18:01:00,2014,9,18,18,1
-123.476464,55.87986838,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-11-12 10:01:00,2013,11,12,10,1
-123.4762764,55.87630196,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-11-10 10:02:00,2013,11,10,10,2
-123.4753921,55.87979165,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-11-09 18:02:00,2013,11,9,18,2
-123.4745261,55.93458671,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-10-21 18:04:00,2014,10,21,18,4
-123.4743714,55.88129612,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-05-29 02:01:00,2014,5,29,2,1
-123.4695641,55.85117801,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-07-28 02:01:00,2014,7,28,2,1
-123.4685986,55.93682873,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-08-03 10:02:00,2014,8,3,10,2
-123.4682189,55.84823597,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-08-08 18:01:00,2014,8,8,18,1
-123.4678625,55.85180448,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-07-30 02:02:00,2014,7,30,2,2
-123.4671771,55.84926425,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-08-17 10:01:00,2014,8,17,10,1
-123.46679,55.85161087,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-08-12 18:03:00,2014,8,12,18,3
-123.4667761,55.99292967,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-07-08 02:01:00,2013,7,8,2,1
-123.4655765,56.0038241,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-07-07 18:01:00,2013,7,7,18,1
-123.4650063,55.9028694,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-10-14 10:01:00,2014,10,14,10,1
-123.4638721,55.8761786,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-05-27 18:01:00,2014,5,27,18,1
-123.4633534,56.00431766,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-07-07 10:04:00,2013,7,7,10,4
-123.4623667,56.00226379,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-07-28 18:03:00,2013,7,28,18,3
-123.4615654,56.00498926,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-07-05 18:01:00,2013,7,5,18,1
-123.4606721,55.87724189,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-11-21 10:02:00,2013,11,21,10,2
-123.4606638,55.84548803,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-08-08 02:01:00,2014,8,8,2,1
-123.4600946,55.84461859,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-07-23 18:02:00,2014,7,23,18,2
-123.4599359,55.84470903,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-07-25 02:01:00,2014,7,25,2,1
-123.4596445,55.9985272,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-07-21 10:02:00,2013,7,21,10,2
-123.4589717,55.85368892,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-07-31 02:01:00,2014,7,31,2,1
-123.4584331,55.85271153,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-07-30 18:02:00,2014,7,30,18,2
-123.4574475,55.84495193,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-07-25 18:01:00,2014,7,25,18,1
-123.4561576,55.8452712,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-08-08 10:01:00,2014,8,8,10,1
-123.4556354,55.84568646,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-08-23 18:02:00,2014,8,23,18,2
-123.4551865,56.00256005,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-07-21 18:02:00,2013,7,21,18,2
-123.4541414,55.88054576,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-06-03 10:01:00,2014,6,3,10,1
-123.4535891,55.87704356,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-11-21 18:01:00,2013,11,21,18,1
-123.4535252,55.8770438,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-11-21 18:01:00,2013,11,21,18,1
-123.4534657,55.88017087,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-05-28 02:02:00,2014,5,28,2,2
-123.4512104,55.88280285,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-11-13 10:02:00,2013,11,13,10,2
-123.4491889,55.88355601,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-11-14 18:01:00,2013,11,14,18,1
-123.4490929,55.88354737,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-11-14 18:01:00,2013,11,14,18,1
-123.4484636,55.84559599,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-08-07 18:01:00,2014,8,7,18,1
-123.4471124,55.88230564,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-11-14 10:01:00,2013,11,14,10,1
-123.4470231,55.88288102,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-07-08 10:02:00,2014,7,8,10,2
-123.4446451,55.88042768,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-11-20 02:01:00,2013,11,20,2,1
-123.4421106,55.85853979,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-07-21 10:01:00,2014,7,21,10,1
-123.4414182,55.86792287,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-07-20 10:01:00,2014,7,20,10,1
-123.4406189,55.91163875,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-09-18 02:02:00,2014,9,18,2,2
-123.4399126,55.9213183,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-06-13 18:01:00,2014,6,13,18,1
-123.439374,55.85670761,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-08-01 10:01:00,2014,8,1,10,1
-123.4374355,55.86474732,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-07-19 18:01:00,2014,7,19,18,1
-123.4349305,55.87221394,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-08-05 10:01:00,2014,8,5,10,1
-123.4346748,55.91084222,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-09-16 10:02:00,2014,9,16,10,2
-123.4329793,55.87639895,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-12-06 02:01:00,2013,12,6,2,1
-123.4327664,55.88455827,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-08-04 10:02:00,2014,8,4,10,2
-123.4323319,55.85409088,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-09-13 02:03:00,2014,9,13,2,3
-123.4318429,55.87625019,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-07-11 10:01:00,2014,7,11,10,1
-123.4315763,55.87815599,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-08-24 18:01:00,2014,8,24,18,1
-123.43141,55.87901017,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-12-07 02:02:00,2013,12,7,2,2
-123.4313752,55.87875871,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-12-07 02:02:00,2013,12,7,2,2
-123.4307352,55.88158231,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-07-05 02:01:00,2013,7,5,2,1
-123.4301838,55.87653454,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-12-06 10:02:00,2013,12,6,10,2
-123.4295634,55.87679728,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-07-18 02:01:00,2014,7,18,2,1
-123.4291463,55.87666396,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-12-04 10:01:00,2013,12,4,10,1
-123.4287898,55.87621594,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-12-07 18:02:00,2013,12,7,18,2
-123.4267937,55.86764198,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-08-06 18:02:00,2014,8,6,18,2
-123.4266548,55.87537875,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-11-23 02:01:00,2013,11,23,2,1
-123.4266386,55.87535185,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-11-23 02:01:00,2013,11,23,2,1
-123.424473,55.87316694,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-11-24 10:01:00,2013,11,24,10,1
-123.423816,55.87300747,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-12-10 18:01:00,2013,12,10,18,1
-123.4223888,55.77532427,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-10-31 10:04:00,2014,10,31,10,4
-123.4216595,55.77865136,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-11-01 02:01:00,2014,11,1,2,1
-123.4216458,55.87183786,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-11-23 18:02:00,2013,11,23,18,2
-123.4215069,55.6699101,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-12-11 20:00:26,2012,12,11,20,0
-123.4213934,55.67118644,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-11-24 15:00:53,2012,11,24,15,0
-123.4212024,55.67116013,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-12-15 01:00:50,2012,12,15,1,0
-123.4211145,55.67186131,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-12-10 16:00:41,2012,12,10,16,0
-123.4209055,55.67312898,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-11-30 04:00:53,2012,11,30,4,0
-123.4208777,55.88503976,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-10-11 10:02:00,2014,10,11,10,2
-123.420614,55.67263578,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-12-03 09:00:44,2012,12,3,9,0
-123.4205607,55.77285058,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-12-23 19:00:43,2012,12,23,19,0
-123.4204784,55.6718545,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-11-30 18:00:25,2012,11,30,18,0
-123.4204375,55.67248363,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-11-28 03:00:47,2012,11,28,3,0
-123.4204018,55.67064172,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-12-12 10:01:12,2012,12,12,10,1
-123.4203364,55.67195383,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-12-14 11:00:47,2012,12,14,11,0
-123.420241,55.67195415,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-12-16 12:00:25,2012,12,16,12,0
-123.4199608,55.67251222,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-11-27 06:00:43,2012,11,27,6,0
-123.4199294,55.67254827,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-12-07 18:00:42,2012,12,7,18,0
-123.4195451,55.67229798,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-12-03 23:00:41,2012,12,3,23,0
-123.4194929,55.77880253,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-11-02 02:01:00,2014,11,2,2,1
-123.4192601,55.67240678,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-11-30 11:00:49,2012,11,30,11,0
-123.4192557,55.67051086,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-12-01 01:00:41,2012,12,1,1,0
-123.4186448,55.66987497,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-11-29 07:00:26,2012,11,29,7,0
-123.4185959,55.86909879,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-12-01 18:01:00,2013,12,1,18,1
-123.4182191,55.8057539,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-09-12 10:04:00,2014,9,12,10,4
-123.4182027,55.67165561,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-11-26 09:00:26,2012,11,26,9,0
-123.4180151,55.67047016,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-11-29 00:00:25,2012,11,29,0,0
-123.4177694,55.84420348,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-02-07 18:02:00,2015,2,7,18,2
-123.4177024,55.92280628,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-06-14 18:02:00,2014,6,14,18,2
-123.4175622,55.86956054,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-08-03 10:01:00,2014,8,3,10,1
-123.4175576,55.88998394,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-08-02 02:01:00,2014,8,2,2,1
-123.4175531,55.84636967,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-02-06 10:04:00,2015,2,6,10,4
-123.4174885,55.67177485,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-11-23 04:00:53,2012,11,23,4,0
-123.4173764,55.67170335,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-11-23 11:00:54,2012,11,23,11,0
-123.4172372,55.8437111,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-02-08 18:03:00,2015,2,8,18,3
-123.4172211,55.86904954,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-08-06 10:01:00,2014,8,6,10,1
-123.4166995,55.85018231,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-02-14 10:04:00,2015,2,14,10,4
-123.4166659,55.8694288,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-07-03 02:01:00,2014,7,3,2,1
-123.4165864,55.67217328,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-11-22 14:00:25,2012,11,22,14,0
-123.4137076,55.86624004,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-12-05 18:01:00,2013,12,5,18,1
-123.4125588,55.75476317,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-12-20 21:00:44,2012,12,20,21,0
-123.4104485,55.67363163,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-11-22 00:01:52,2012,11,22,0,1
-123.4090647,55.67053625,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-11-21 17:01:22,2012,11,21,17,1
-123.4079095,55.83747965,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-02-21 00:00:54,2013,2,21,0,0
-123.4066815,55.66916939,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-11-21 03:00:54,2012,11,21,3,0
-123.4062938,55.86474623,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-03-05 20:00:50,2013,3,5,20,0
-123.4037735,55.86515886,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-03-08 04:00:26,2013,3,8,4,0
-123.4036311,55.8652941,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-03-07 14:00:43,2013,3,7,14,0
-123.4028305,55.83888011,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-02-21 21:00:43,2013,2,21,21,0
-123.402013,55.83857728,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-02-19 06:00:43,2013,2,19,6,0
-123.4007939,55.86597726,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-03-07 00:00:44,2013,3,7,0,0
-123.3997709,55.66655933,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-11-19 02:00:43,2012,11,19,2,0
-123.399183,55.86626104,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-03-02 08:00:26,2013,3,2,8,0
-123.3984194,55.86659597,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-03-06 17:00:43,2013,3,6,17,0
-123.3981114,55.84585005,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-02-23 01:00:25,2013,2,23,1,0
-123.3949992,55.84448534,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-02-22 18:01:22,2013,2,22,18,1
-123.3944848,55.86306846,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-08-03 10:02:00,2013,8,3,10,2
-123.3920246,55.86786544,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-03-01 11:00:44,2013,3,1,11,0
